x,y,pet,t,ntzg,hour
8.481672555730384,49.46829367536893,44.0095,35.2465,20,14
8.481672081246048,49.46833864794388,41.9916,33.2067,22,14
8.481671606760521,49.46838362051848,41.8431,33.3241,22,14
8.48167113227381,49.46842859309272,41.7905,33.4775,22,14
8.48167065778591,49.46847356566659,41.7009,33.6089,22,14
8.481670183296824,49.468518538240126,41.7192,33.6823,22,14
8.48166970880655,49.468563510813304,41.5756,33.6716,22,14
8.48166923431509,49.46860848338612,41.4475,33.6375,22,14
8.481668759822442,49.46865345595859,41.2862,33.6062,22,14
8.481668285328608,49.468698428530686,41.1029,33.5969,22,14
8.481667810833585,49.46874340110244,40.8861,33.5482,22,14
8.481667336337376,49.468788373673846,40.9678,33.4239,9,14
8.48166686183998,49.46883334624489,40.8096,33.3656,9,14
8.481666387341395,49.46887831881558,40.8792,33.4123,9,14
8.481665912841624,49.46892329138592,40.8023,33.6783,22,14
8.481665438340666,49.4689682639559,40.9268,33.8058,22,14
8.481664963838522,49.46901323652551,40.9148,33.8748,22,14
8.48166448933519,49.46905820909479,40.8949,33.916,22,14
8.481664014830672,49.469103181663705,40.8274,33.9074,22,14
8.481663540324965,49.46914815423228,40.7499,33.9119,22,14
8.48166306581807,49.46919312680048,40.9227,34.0807,22,14
8.48166259130999,49.46923809936833,41.1279,34.2719,22,14
8.48166211680072,49.46928307193583,41.3517,34.4697,22,14
8.481661642290266,49.46932804450297,41.6148,34.6398,22,14
8.481661167778624,49.46937301706974,42.1967,34.8037,22,14
8.481660693265793,49.469417989636185,43.5688,35.0448,22,14
8.481660218751776,49.46946296220226,45.6423,35.2243,20,14
8.481659744236573,49.469507934767975,45.6406,35.2236,20,14
8.481659269720181,49.46955290733335,45.642,35.225,20,14
8.481658795202602,49.46959787989836,45.6486,35.2266,20,14
8.481658320683836,49.46964285246301,45.6473,35.2274,20,14
8.481657846163884,49.469687825027314,45.648,35.2271,20,14
8.481657371642742,49.46973279759127,45.6431,35.2251,20,14
8.481656897120416,49.469777770154856,45.6366,35.2216,20,14
8.4816564225969,49.469822742718094,45.6475,35.2165,20,14
8.481655948072198,49.469867715280984,45.7962,35.3982,20,14
8.481655473546308,49.469912687843504,45.7609,35.3589,20,14
8.481654999019232,49.469957660405676,45.733,35.323,20,14
8.481654524490967,49.47000263296749,45.7319,35.3229,20,14
8.481654049961517,49.47004760552896,45.7531,35.3552,20,14
8.481653575430878,49.470092578090075,45.7968,35.3988,20,14
8.481653100899054,49.47013755065082,45.8464,35.4644,20,14
8.48165262636604,49.47018252321122,45.6451,35.2161,20,14
8.48165215183184,49.47022749577127,45.6303,35.2173,20,14
8.481651677296453,49.470272468330954,45.6513,35.2183,20,14
8.481651202759878,49.4703174408903,45.6354,35.2204,20,14
8.481650728222116,49.470362413449266,45.6429,35.2249,20,14
8.481650253683167,49.47040738600787,45.4078,35.2318,20,14
