x,y,pet,t,ntzg,hour
8.46463315233526,49.48674561881166,45.7036,35.2876,20,14
8.464632661934118,49.48679059111926,45.8176,35.4307,20,14
8.464632171531752,49.48683556342651,45.8141,35.4281,20,14
8.464631681128157,49.4868805357334,45.8197,35.4257,20,14
8.464631190723336,49.486925508039924,45.8186,35.4236,20,14
8.464630700317286,49.48697048034611,45.8175,35.4215,20,14
8.464630209910009,49.48701545265194,45.8164,35.4194,20,14
8.464629719501506,49.4870604249574,45.7202,35.4172,20,14
8.464629229091775,49.48710539726252,45.809,35.4151,20,14
8.464628738680815,49.487150369567274,45.8026,35.4126,20,14
8.46462824826863,49.487195341871676,45.6879,35.4099,20,14
8.464627757855217,49.48724031417573,44.0995,35.3465,22,14
8.464627267440576,49.48728528647943,43.933,35.308,22,14
8.464626777024709,49.48733025878276,43.6151,35.2601,22,14
8.464724738435148,49.48467721171645,45.8507,35.4677,20,14
8.46472424815368,49.484722184040876,45.8453,35.4613,20,14
8.464723757870983,49.48476715636496,45.749,35.4561,20,14
8.464723267587061,49.48481212868869,43.6877,35.3937,22,14
8.46472277730191,49.48485710101207,44.0276,35.3817,22,14
8.464722287015535,49.48490207333508,35.9031,33.8761,22,14
8.46472179672793,49.48494704565775,43.8185,35.3816,22,14
8.4647213064391,49.484992017980055,45.6899,35.455,20,14
